pca_variance,umap_dim,umap_neighbors,umap_min_dist,n_cubes,perc_overlap,dbscan_eps,min_samples,num_nodes,num_links,num_clusters,num_clusters_used,num_tickers_portfolio,train_sharpe,train_return,train_vol,train_max_dd,val_sharpe,val_return,val_vol,val_max_dd,sharpe_diff,overfitting_score,success
0.7,1,15,0.1,5,0.3,0.35,3,30,11,30,3,6,1.3308535010142126,0.22486268657496636,0.16896126162917535,-0.1723431245703068,1.6121482948157064,0.2540471449515646,0.15758298772421933,-0.09030437522459663,-0.2812947938014938,0.211364206193338,True
0.7,1,15,0.1,5,0.3,0.4,3,16,10,16,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.7,1,15,0.1,5,0.4,0.3,3,30,14,30,3,33,0.8577741486195367,0.17962594418269173,0.20940937013755156,-0.1838336191573483,0.34558760688893914,0.0600813527206529,0.17385274102135595,-0.2013009707036536,0.5121865417305975,0.5971111889474492,True
0.7,1,15,0.1,5,0.4,0.35,3,29,12,29,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.7,1,15,0.1,5,0.4,0.4,3,16,9,16,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.7,1,15,0.1,6,0.3,0.3,3,26,8,26,3,34,0.858662372873853,0.17976661314383183,0.20935657462451954,-0.18360785862081752,0.3433366566462454,0.059697724673086136,0.1738751849459386,-0.20127040954259356,0.5153257162276077,0.6001494097183582,True
0.7,1,15,0.1,6,0.3,0.35,3,27,10,27,3,30,1.2267248568624505,0.24342698679913696,0.1984364997883399,-0.16075956663892266,0.6714482112858295,0.10745900913304626,0.160040651426059,-0.17655689876784453,0.5552766455766209,0.4526497058165364,True
0.7,1,15,0.1,6,0.3,0.4,3,13,7,13,3,31,1.084293725854631,0.19711081641874548,0.1817872885535554,-0.13659435519180205,1.4649622215476144,0.20177556432679705,0.13773431243410322,-0.10666359052231912,-0.38066849569298333,0.3510750699889402,True
0.7,1,15,0.1,6,0.4,0.3,3,30,13,30,3,26,0.8448564964255209,0.20325910608339745,0.24058417842954463,-0.21346869589754364,0.3521081859223884,0.06592568215528637,0.18723132489120173,-0.22795265057750735,0.49274831050313245,0.5832331438390864,True
0.7,1,15,0.1,6,0.4,0.35,3,31,14,31,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.7,1,15,0.1,6,0.4,0.4,3,16,10,16,3,25,1.4455363449581136,0.26875689221789045,0.18592191967727942,-0.13748360411481422,1.3805871918899293,0.2137695338950508,0.15483957489306774,-0.10448661657384216,0.06494915306818427,0.044930833662343,True
0.7,1,15,0.1,8,0.3,0.3,3,26,9,26,3,26,0.9186264777026606,0.2286449496242836,0.24889871473777725,-0.2092222002230972,0.09250775114382265,0.018950582555964973,0.20485399679106162,-0.26918750166480315,0.8261187265588379,0.8992977522538106,True
0.7,1,15,0.1,8,0.3,0.35,3,28,10,28,3,25,1.114320418749807,0.25373679572474456,0.22770541709127098,-0.19450234894433982,0.75376047661474,0.12583430953139213,0.16694203720594947,-0.15111769499877023,0.36055994213506704,0.32356935767145967,True
0.7,1,15,0.1,8,0.3,0.4,3,17,8,17,3,25,1.114320418749807,0.25373679572474456,0.22770541709127098,-0.19450234894433982,0.75376047661474,0.12583430953139213,0.16694203720594947,-0.15111769499877023,0.36055994213506704,0.32356935767145967,True
0.7,1,15,0.1,8,0.4,0.3,3,29,12,29,3,26,0.9124590142019396,0.2254890942340066,0.24712243588412047,-0.2081090945899157,0.12302738943111056,0.02479031843240164,0.20150243410865049,-0.25991260700284907,0.7894316247708291,0.8651694075939251,True
